"","id","Idescat_code","municipality_name","year","group","group_threat","treat_ever","water_use","water_price","population","shr_left_2011","shr_left_2015","shr_left_2016","shr_14oryounger_2013","shr_65orolder_2013","shr_14oryounger_2016","shr_65orolder_2016","shr_tertiaryedu_2021","shared_basins","index_hydrological_drought"
"6512",851,"172023","TOSSA DE MAR",2017,0,NA,0,76.8843377841934,1.312,5542,0.398562975486052,0.554103715802368,0.576668139637649,0.134010152284264,0.178003384094755,0.136049472535467,0.19170607493634,28,0,1.19241573033708
"6526",853,"172044","ULLA",2018,0,"2020",0,46.2203687445127,1.178,1139,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6527",853,"172044","ULLA",2022,0,"2020",0,44.6217573221757,1.179,1195,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6528",853,"172044","ULLA",2019,0,"2020",0,47.3911535125759,1.179,1153,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6529",853,"172044","ULLA",2024,0,"2020",0,NA,1.163,1.221,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6532",853,"172044","ULLA",2020,0,"2020",0,47.1886151231946,1.179,1177,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6533",853,"172044","ULLA",2021,0,"2020",0,49.4798628963153,1.179,1167,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6537",853,"172044","ULLA",2023,0,"2020",0,43.6874480465503,1.179,1203,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6538",853,"172044","ULLA",2017,0,"2020",0,45.0500878734622,1.159,1138,0.331412103746398,0.497395833333333,0.553672316384181,0.174077578051088,0.140964995269631,0.181058495821727,0.144846796657382,19.1,0,0.330014224751067
"6566",863,"172076","VALL D'EN BAS, LA",2024,0,NA,0,NA,1.088,3.221,0.305555555555556,0.482964734010759,0.549081697276757,0.160390047074647,0.195359784801614,0.167281260476031,0.192423734495474,39.5,0,0.730043541364296
